"가구번호","여행구분1","여행구분2","여행 월","여행 번째","당일/숙박여행 여부","여행 출발 년","여행 출발 월","여행 출발 일","여행 도착 년","여행 도착 월","여행 도착 일","여행 박","여행 일","여행 시기_주중","여행 시기_주말","여행 시기_휴가/방학","여행 시기_설날/추석","여행 시기_공휴일","여행 주 목적","여행 정보 주요 획득지_1순위","여행 정보 주요 획득지_2순위","참고한 인터넷 사이트_1순위","참고한 인터넷 사이트_2순위","동반자 수_동거 가족이나 친척","동반자 수_비동거 가족이나 친척","동반자 수_그 외 동행자","그 외 동행자 유형_친구/연인","그 외 동행자 유형_(직장)동료","그 외 동행자 유형_단체/모임","그 외 동행자 유형_기타","여행 지출 비용_총비용","여행 지출 비용_출발전 지출비용","여행지 지출비용_단체비용","여행지 지출비용_여행사 상품구입비","여행지 지출비용_숙박비","여행지 지출비용_교통비","여행지 지출비용_식/음료비","여행지 지출비용_문화/오락시설 이용료/관람료","여행지 지출비용_스포츠/레포츠 용품대여/구입비, 경기관람료","여행지 지출비용_기념품 및 쇼핑비","여행지 지출비용_여행지에서 여행관련용품 구입비","여행지 지출비용_기타비용","여행 출발 전 사전예약을 통해  이용한 서비스 여부","사전예약을 한 서비스_숙박시설","사전예약을 한 서비스_교통수단","사전예약을 한 서비스_차량대여/렌트","사전예약을 한 서비스_관광명소","사전예약을 한 서비스_레저시설","사전예약을 한 서비스_체험프로그램","사전예약을 한 서비스_기타","여행상품 구매 또는 이용 여부","구매한 여행상품","구매한 여행상품_부분 패키지 상품(교통)","구매한 여행상품_부분 패키지 상품(차량임대)","구매한 여행상품_부분 패키지 상품(숙박시설)","구매한 여행상품_부분 패키지 상품(레저시설)","구매한 여행상품_부분 패키지 상품(기타)","단체회비/단체경비에 여행상품 구매 비용 포함 여부","항목별 만족도_자연경관","항목별 만족도_문화유산","항목별 만족도_교통","항목별 만족도_숙박시설","항목별 만족도_식당 및 음식","항목별 만족도_쇼핑","항목별 만족도_관광정보 및 안내시설","항목별 만족도_관광지 편의시설","항목별 만족도_지역 관광종사자의 친절성","항목별 만족도_체험프로그램","항목별 만족도_관광지 물가","항목별 만족도_관광지 혼잡도","가중치"
10201,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10202,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10203,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10204,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10206,1,2,10,122767,1,2017,10,26,2017,10,26,0,1,1,,,,,1,3,7,,,2,1,1,,,,,100000,0,60000,0,0,0,20000,0,0,20000,0,0,1,,2,3,,,,,2,,,,,,,2,4,4,4,9,4,4,4,4,4,4,4,4,9082.61058618077
10207,1,1,5,110737,1,2017,5,8,2017,5,8,0,1,1,,,,,1,2,6,,,3,3,1,,,,,150000,0,0,0,0,30000,120000,0,0,0,0,0,1,,2,3,,,,,2,,,,,,,,4,4,4,9,4,9,4,4,4,4,4,4,10304.6083027682
10208,1,1,5,105587,1,2017,5,8,2017,5,8,0,1,1,,,,,1,3,2,,,3,1,1,,,,,99999.9999999999,0,0,0,0,30000,69999.9999999999,0,0,0,0,0,1,,2,3,,,,,2,,,,,,,,4,4,4,9,4,9,4,4,4,4,4,4,8054.48666978023
10209,1,1,5,104016,1,2017,5,8,2017,5,8,0,1,1,,,,,1,3,2,,,3,1,1,,,,,46999.9999999998,0,0,0,0,12000,34999.9999999998,0,0,0,0,0,1,,2,3,,,,,2,,,,,,,,4,4,4,9,4,9,4,4,4,4,4,4,8915.99038760524
10210,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211,1,1,5,104053,2,2017,5,27,2017,5,28,1,2,,2,,,,1,2,3,,,4,1,1,,,,,390000,40000,0,0,150000,0,200000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,3662.91526915981
10212,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213,1,2,9,120365,2,2017,9,22,2017,9,25,3,4,1,2,,,,1,7,2,,,3,2,1,,,,,699999.999999999,0,0,0,300000,99999.9999999999,250000,0,0,49999.9999999998,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,6949.65923468599
10214,1,1,5,104057,1,2017,5,17,2017,5,17,0,1,1,,,,,3,3,2,,,2,1,1,,,,,40000,0,40000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,4,4,4,9,4,9,4,4,4,4,4,4,5529.2345055564
10215,1,2,10,117485,2,2017,10,11,2017,10,12,1,2,1,,,,,1,2,8,,,3,1,1,,,,,300000,0,0,0,49999.9999999998,99999.9999999999,99999.9999999999,0,0,49999.9999999998,0,0,1,1,,,,5,,,2,,,,,,,,4,4,4,9,4,4,4,4,4,4,4,4,2743.74970932566
10217,1,1,5,104056,1,2017,5,8,2017,5,8,0,1,1,,,,,1,2,8,,,2,3,1,,,,,150000,0,0,0,0,20000,130000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,4,9,4,4,4,4,4,4,5601.21981014128
10218,1,1,2,104251,1,2017,2,26,2017,2,26,0,1,,2,,,,1,2,8,,,3,1,1,,,,,99999.9999999999,0,0,0,0,30000,69999.9999999999,0,0,0,0,0,2,,,,,,,,1,2,,2,,,,,4,4,4,9,4,9,4,4,4,4,4,4,8478.66418172917
10218,1,1,5,104254,2,2017,5,6,2017,5,7,1,2,,2,,,,1,1,2,,,3,1,1,,,,,999999.999999999,49999.9999999998,0,810000,0,0,39999.9999999999,0,0,99999.9999999999,0,0,2,,,,,,,,1,2,,2,,4,,,5,5,4,4,4,4,4,4,4,4,4,4,8478.66418172917
10219,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10221,1,2,7,115430,2,2017,7,26,2017,7,29,3,4,1,2,,,,1,3,2,,,4,1,1,,,,,370000,150000,0,0,100000,30000,90000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,4574.78603392468
10225,1,2,7,117243,2,2017,7,23,2017,7,25,2,3,1,2,,,,1,2,8,,,4,2,1,,,,,1000000,0,0,0,300000,120000,400000,100000,30000,50000,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4581.44874475875
10226,1,1,5,106052,2,2017,5,18,2017,5,20,2,3,1,2,,,,1,8,3,,,2,1,1,,,,,200000,0,0,0,0,100000,80000,20000,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,4734.12327826819
10226,1,2,8,119502,2,2017,8,5,2017,8,8,3,4,1,2,,,,1,8,2,,,2,1,1,,,,,380000,0,0,0,0,100000,150000,30000,0,100000,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,4,4,4,4,4,4,4,4,4734.12327826819
10227,1,1,5,106390,1,2017,5,5,2017,5,5,0,1,,,,,5,1,4,2,1,4,3,1,1,,,,,86000,0,0,0,0,20000,50000,16000,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,4,9,4,4,4,4,4,4,3221.62220859479
10227,1,2,10,121781,1,2017,10,29,2017,10,29,0,1,,2,,,,1,3,2,,,4,1,1,,,,,200000,0,0,0,0,79999.9999999998,120000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,5,5,4,9,4,9,4,4,4,4,4,4,3221.62220859479
10227,1,2,11,121794,1,2017,11,5,2017,11,5,0,1,,2,,,,1,2,8,,,2,2,1,,,,,100000,0,0,0,0,0,0,0,0,100000,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,4,4,4,4,4,4,4,4,3221.62220859479
10227,2,1,6,200414,2,2017,6,5,2017,6,7,2,3,1,2,3,,5,1,2,7,,,2,1,1,,,,,4300000,0,0,4000000,0,0,100000,0,0,200000,0,0,1,1,2,,4,5,,,1,1,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,3221.62220859479
10228,1,2,8,117479,2,2017,8,4,2017,8,6,2,3,1,2,,,,1,2,3,,,2,6,1,,,,,750000,150000,0,0,260000,60000,200000,60000,0,20000,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,7602.18447399608
10229,1,2,10,122745,2,2017,10,27,2017,10,31,4,5,1,2,,,,1,2,6,,,2,1,1,,,,,800000,0,0,0,300000,200000,250000,50000,0,0,0,0,1,1,,,,,,,2,,,,,,,,5,5,4,4,4,9,4,4,4,4,4,4,6456.04330891171
10229,1,2,7,122744,2,2017,7,30,2017,8,2,3,4,1,2,,,,1,2,6,,,2,7,1,,,,,1200000,150000,0,0,510000,100000,180000,160000,0,100000,0,0,1,1,,,,,,,2,,,,,,,,5,5,4,5,4,4,4,4,4,4,4,4,6456.04330891171
10231,1,1,5,104222,2,2017,5,5,2017,5,6,1,2,,2,,,5,1,2,3,,,3,1,1,,,,,200000,0,0,0,80000,30000,90000,0,0,0,0,0,1,1,,,,,,,1,2,,2,,4,,,4,4,4,4,4,9,4,4,4,4,4,4,13377.020453378
10231,1,2,10,119565,1,2017,10,22,2017,10,22,0,1,,2,,,,1,3,8,,,2,1,1,,,,,100000,0,0,0,0,30000,70000,0,0,0,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,9,4,4,4,4,4,4,4,4,13377.020453378
10235,1,1,5,104224,2,2017,5,5,2017,5,6,1,2,,2,,,5,1,1,2,,,4,1,1,,,,,250000,50000,0,0,100000,0,100000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,3721.59562834226
10235,1,2,7,117084,2,2017,7,30,2017,8,1,2,3,1,2,,,,1,2,8,,,3,1,1,,,,,549999.999999999,49999.9999999998,0,0,200000,60000,220000,20000,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,3721.59562834226
10235,2,2,9,200984,2,2017,9,30,2017,10,4,4,5,1,2,,4,5,1,2,1,,,2,1,1,1,2,,,2000000,1700000,0,0,0,0,100000,100000,100000,0,0,0,1,1,2,,4,5,,,1,1,,,,,,,5,5,4,4,4,4,4,5,5,5,4,4,3721.59562834226
10236,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10237,1,2,12,122925,2,2017,12,16,2017,12,17,1,2,,2,,,,1,4,11,1,7,4,1,1,,,,,600000,50000,0,0,200000,100000,250000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,5,9,5,4,5,9,5,5,5,9,3,4,2987.88784388415
10237,2,2,11,201414,2,2017,11,4,2017,12,5,31,32,1,2,,,5,1,4,,1,3,4,1,1,,,,,2300000,0,0,0,1000000,300000,300000,300000,0,400000,0,0,1,1,2,,,,,,1,2,,,3,,,,5,5,4,4,4,5,4,4,4,9,4,4,2987.88784388415
10238,1,2,11,115450,2,2017,11,8,2017,11,10,2,3,1,,,,,1,2,8,,,2,5,1,,,,,450000,100000,0,0,0,70000,200000,0,0,80000,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,4,4,4,4,4,4,4,4,6685.12441099718
10239,1,1,3,106044,1,2017,3,15,2017,3,15,0,1,1,,,,,1,3,2,,,2,1,1,,,,,32000,0,0,0,0,0,12000,0,0,0,0,20000,2,,,,,,,,2,,,,,,,,4,4,4,9,4,9,4,4,4,4,4,4,8181.20452128285
10240,1,2,11,117483,1,2017,11,22,2017,11,22,0,1,1,,,,,1,2,3,,,2,1,1,,,,,150000,40000,0,0,0,0,0,0,0,110000,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,9,4,4,4,4,4,4,4,4,3425.67088517719
10240,1,2,7,101403,2,2017,7,13,2017,7,14,1,2,1,,,,,1,2,8,,,4,2,1,,,,,500000,50000,0,0,150000,100000,200000,0,0,0,0,0,2,,,,,,,,1,2,,2,3,,,,4,4,4,4,4,9,4,4,4,9,4,4,3425.67088517719
10240,1,2,7,117481,2,2017,7,29,2017,7,30,1,2,,2,,,,1,8,2,,,4,4,1,,,,,700000,150000,0,0,200000,80000,210000,0,60000,0,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,3425.67088517719
10240,1,2,8,101400,2,2017,8,27,2017,8,28,1,2,1,2,,,,1,2,3,,,4,3,1,,,,,460000,0,0,0,150000,150000,160000,0,0,0,0,0,2,,,,,,,,1,2,,2,3,,,,4,4,4,4,4,9,4,4,4,4,4,4,3425.67088517719
10240,1,2,8,117482,2,2017,8,24,2017,9,1,8,9,1,2,3,,,1,2,8,,,3,1,1,,,,,1220000,300000,0,0,200000,220000,300000,99999.9999999999,0,99999.9999999999,0,0,2,,,,,,,,1,1,,,,,,,5,5,4,4,4,4,4,4,4,4,4,4,3425.67088517719
10241,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10242,1,1,5,104381,2,2017,5,5,2017,5,7,2,3,,2,,,5,1,3,8,,,2,1,1,,,,,250000,50000,0,0,0,70000,130000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,3015.08695956042
10242,1,1,5,104386,2,2017,5,27,2017,5,28,1,2,,2,,,,1,2,8,,,3,1,1,,,,,300000,0,0,0,90000,40000,170000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,3015.08695956042
10242,1,2,12,118450,2,2017,12,23,2017,12,25,2,3,,2,,,5,1,8,2,,,3,1,1,,,,,500000,150000,0,0,200000,50000,100000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,5,5,4,4,4,9,4,4,4,4,4,4,3015.08695956042
10242,1,2,8,118448,2,2017,8,5,2017,8,7,2,3,1,2,,,,1,8,3,,,3,1,1,,,,,400000,0,0,0,100000,90000,180000,30000,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,3015.08695956042
10242,2,1,4,200272,2,2017,4,18,2017,4,23,5,6,1,2,,,,1,3,4,4,1,2,1,1,,,,,2500000,100000,0,1800000,0,0,600000,0,0,0,0,0,1,1,2,,,,,,1,1,,,,,,,5,4,4,4,4,9,4,4,4,4,4,4,3015.08695956042
10243,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10244,1,1,6,105474,2,2017,6,23,2017,6,25,2,3,1,2,,,,1,2,8,,,2,5,1,,,,,750000,0,0,0,300000,100000,300000,0,0,50000,0,0,1,,,,,5,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,10398.5101564225
10244,1,2,8,121072,2,2017,8,25,2017,8,27,2,3,1,2,,,,1,2,8,,,2,1,1,,,,,250000,0,0,0,0,120000,130000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,4,9,4,4,4,4,4,4,10398.5101564225
10245,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10248,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10249,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10250,1,2,8,118257,1,2017,8,14,2017,8,14,0,1,1,,,,,1,3,2,,,3,1,1,,,,,100000,0,0,0,0,10000,60000,30000,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,4,4,4,4,4,4,4,4,3629.50360828464
10251,1,1,1,103924,2,2017,1,7,2017,1,9,2,3,1,2,,,,1,6,8,,,4,1,1,,,,,310000,0,0,0,80000,50000,180000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,4277.79811025083
10251,1,2,10,121018,2,2017,10,7,2017,10,8,1,2,,2,,,,1,2,8,,,4,1,1,,,,,400000,0,0,0,150000,30000,200000,20000,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,4277.79811025083
10254,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10258,2,2,7,201398,2,2017,7,13,2017,7,20,7,8,1,2,,,,4,2,8,,,2,1,1,,,,,1000000,0,1000000,0,0,0,0,0,0,0,0,0,1,,2,,,,,,1,2,,,3,,,,4,9,3,4,4,9,4,3,4,9,3,3,3521.59128696726
10259,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10260,1,1,5,104262,1,2017,5,3,2017,5,3,0,1,,,,,5,3,8,2,,,2,1,1,,,,,80000,0,0,0,0,50000,30000,0,0,0,0,0,2,,,,,,,,1,2,,2,,,,,4,4,3,9,4,9,4,4,4,9,4,4,4473.91942899116
10260,1,1,6,104264,2,2017,6,2,2017,6,5,3,4,1,2,,,,1,2,8,,,2,1,1,,,,,1100000,0,0,0,200000,600000,300000,0,0,0,0,0,1,1,,,,,,,1,2,1,,,,,,5,4,4,4,5,9,4,3,3,9,3,4,4473.91942899116
10260,2,2,12,201358,2,2017,12,16,2017,12,20,4,5,1,2,,,,1,2,8,,,2,4,1,,,,,800000,0,800000,0,0,0,0,0,0,0,0,0,1,1,2,,,,,,1,2,,,3,,,,5,4,3,4,4,4,4,3,3,9,5,4,4473.91942899116
10262,2,1,6,200261,2,2017,6,22,2017,6,30,8,9,1,2,3,,,1,6,1,,,3,2,1,1,,,,4000000,0,0,0,1200000,2100000,499999.999999998,49999.9999999998,0,0,150000,0,1,1,2,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,9776.1448810615
10262,2,2,12,201078,2,2017,12,5,2017,12,10,5,6,1,2,,,,1,1,2,,,3,1,1,,,3,,1900000,0,0,1800000,0,0,0,0,0,99999.9999999999,0,0,1,1,2,,4,,,,1,1,,,,,,,5,5,4,4,4,4,4,4,4,4,4,4,9776.1448810615
10264,1,1,1,103912,2,2017,1,21,2017,1,22,1,2,,2,,,,1,6,7,,,4,1,1,,,,,340000,0,0,0,60000,40000,100000,140000,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,3837.51556208088
10264,1,2,10,118750,2,2017,10,20,2017,10,22,2,3,1,2,,,,1,2,3,,,4,1,1,,,,,400000,0,0,0,200000,80000,120000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,3837.51556208088
10264,1,2,11,118751,2,2017,11,25,2017,11,26,1,2,,2,,,,1,1,5,,,4,1,1,,,,,350000,0,0,0,100000,90000,100000,60000,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,3837.51556208088
10265,1,2,12,115425,2,2017,12,24,2017,12,25,1,2,,2,,,5,1,2,3,,,4,1,1,,,,,300000,60000,0,0,0,30000,130000,0,0,80000,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,3766.6593073716
10265,2,1,4,200238,2,2017,4,24,2017,5,5,11,12,1,2,3,,5,1,1,4,4,1,2,1,1,,,,,2400000,0,0,2400000,0,0,0,0,0,0,0,0,1,1,2,,4,5,,,1,1,,,,,,,4,4,4,4,4,9,4,4,4,5,4,4,3766.6593073716
10266,1,1,4,109189,2,2017,4,29,2017,4,30,1,2,,2,,,,1,6,8,,,3,1,1,,,,,250000,0,0,0,120000,20000,110000,0,0,0,0,0,2,,,,,,,,1,2,1,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,4489.60499652913
10266,1,1,5,109191,1,2017,5,28,2017,5,28,0,1,,2,,,,3,8,3,,,3,1,1,,,,,99999.9999999999,0,0,0,0,9999.99999999999,30000,0,0,60000,0,0,2,,,,,,,,1,2,,2,,,,,4,4,4,9,4,4,4,4,4,4,4,4,4489.60499652913
10266,1,2,10,119517,2,2017,10,21,2017,10,22,1,2,,2,,,,1,8,3,,,2,1,1,,,,,210000,0,0,0,60000,30000,90000,0,0,30000,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4489.60499652913
10266,1,2,7,119515,2,2017,7,29,2017,7,30,1,2,,2,,,,1,2,3,,,4,1,1,,,,,270000,0,0,0,150000,20000,100000,0,0,0,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,4489.60499652913
10267,1,1,4,106036,2,2017,4,15,2017,4,16,1,2,,2,,,,1,3,8,,,2,1,3,1,,,,300000,0,0,0,100000,100000,100000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,6443.94011891921
10270,1,1,2,103931,2,2017,2,18,2017,2,19,1,2,,2,,,,1,6,8,,,4,1,1,,,,,300000,0,0,0,100000,80000,120000,0,0,0,0,0,1,1,,,,,,,1,2,,2,,4,,,4,4,4,4,4,9,4,4,4,4,4,4,3775.90130634283
10270,1,2,12,121034,1,2017,12,9,2017,12,9,0,1,,2,,,,1,2,8,,,3,1,1,,,,,150000,0,0,0,0,30000,60000,0,0,60000,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,9,4,4,4,4,4,4,4,4,3775.90130634283
10271,1,1,5,106476,2,2017,5,6,2017,5,8,2,3,1,2,,,,1,2,3,,,3,2,1,,,,,450000,0,0,0,150000,49999.9999999998,200000,49999.9999999998,0,0,0,0,1,1,,,,,,,1,2,1,,,,,,5,4,4,4,4,9,4,4,4,4,4,4,7069.06427755129
10271,1,2,7,120432,1,2017,7,20,2017,7,20,0,1,1,,,,,1,2,3,,,2,3,1,,,,,50000,0,0,0,0,10000,30000,10000,0,0,0,0,2,,,,,,,,1,1,,,,,,,3,4,4,9,3,9,4,4,4,4,4,4,7069.06427755129
10271,1,2,9,120433,1,2017,9,15,2017,9,15,0,1,1,,,,,1,2,3,,,2,3,1,,,,,50000,0,0,0,0,10000,40000,0,0,0,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,9,4,9,4,4,3,4,4,4,7069.06427755129
10273,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10274,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10275,1,2,11,122684,2,2017,11,14,2017,11,16,2,3,1,,,,,1,2,8,,,2,1,1,,,,,500000,0,500000,0,0,0,0,0,0,0,0,0,1,1,,,,,,,2,,,,,,,1,4,4,3,4,4,9,3,4,4,9,4,4,6465.60136768921
10275,2,1,2,200501,2,2017,2,9,2017,2,13,4,5,1,2,,,,3,8,3,,,2,1,1,1,2,,,10000000,0,10000000,0,0,0,0,0,0,0,0,0,1,,2,,,,,,1,1,,,,,,,4,4,3,4,3,9,4,3,4,9,4,4,6465.60136768921
10275,2,1,6,200502,2,2017,6,12,2017,6,26,14,15,1,2,,,,4,2,8,,,2,1,1,,,,,5000000,0,5000000,0,0,0,0,0,0,0,0,0,1,,2,,,,,,1,1,,,,,,,5,4,3,4,4,4,4,4,4,4,4,3,6465.60136768921
10275,2,2,10,201385,2,2017,10,30,2017,11,2,3,4,1,,,,,3,8,2,,,2,1,1,1,2,,,1070000,0,1070000,0,0,0,0,0,0,0,0,0,1,,2,,,,,,1,2,,,3,,,,4,9,3,3,3,9,4,4,4,9,4,4,6465.60136768921
10279,1,2,10,122580,1,2017,10,21,2017,10,21,0,1,,2,,,,1,3,8,,,2,1,4,1,,,,50000,0,50000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,4,4,4,9,4,4,4,4,4,4,4,4,11686.3114495914
10279,1,2,12,122581,2,2017,12,14,2017,12,17,3,4,1,2,,,,1,4,6,1,5,2,1,1,,,,,700000,50000,0,0,150000,180000,250000,70000,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,5,4,4,4,3,4,4,4,4,4,11686.3114495914
10279,1,2,7,101462,2,2017,7,3,2017,7,5,2,3,1,,,,,1,2,8,,,2,1,1,,,,,250000,50000,0,0,0,70000,90000,10000,30000,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,5,4,4,3,4,4,9,4,4,11686.3114495914
10279,1,2,7,101465,2,2017,7,3,2017,7,4,1,2,1,,,,,1,4,6,1,7,2,1,1,,,,,200000,30000,0,0,40000,20000,100000,10000,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,3,4,3,4,4,3,3,3,11686.3114495914
10279,1,2,8,101460,2,2017,8,10,2017,8,13,3,4,1,2,,,,1,4,3,1,2,2,1,1,,,,,300000,0,0,0,0,150000,100000,50000,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,3,4,4,3,4,11686.3114495914
10280,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10281,1,1,1,300498,1,2017,1,14,2017,1,14,0,1,,2,,,,1,4,2,1,3,3,1,1,,,,,150000,0,0,0,0,50000,100000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,5,9,5,9,5,9,5,5,5,9,4,5,13024.3215286018
10281,1,1,1,300499,1,2017,1,21,2017,1,21,0,1,,2,,,,1,4,3,1,3,2,5,1,,,,,250000,0,0,0,0,60000,70000,120000,0,0,0,0,2,,,,,,,,2,,,,,,,,9,9,5,9,5,9,4,4,4,9,4,5,13024.3215286018
10281,1,2,10,302939,2,2017,10,1,2017,10,3,2,3,,2,,,5,1,4,9,1,7,3,4,1,,,,,1200000,0,0,0,90000,500000,610000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,5,9,5,5,5,5,5,5,5,5,5,5,13024.3215286018
10281,1,2,8,302837,2,2017,8,26,2017,8,27,1,2,,2,,,,1,4,11,1,5,3,1,1,,,,,300000,80000,0,0,0,100000,120000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,5,9,5,5,5,9,4,5,5,9,5,5,13024.3215286018
10281,1,2,8,302842,1,2017,8,5,2017,8,5,0,1,,2,,,,1,4,2,1,5,2,5,1,,,,,20000,20000,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,,5,9,5,9,5,9,4,4,5,5,5,5,13024.3215286018
10283,1,1,2,104849,1,2017,2,11,2017,2,11,0,1,,2,,,,1,3,8,,,2,1,1,,,,,100000,0,0,0,0,30000,70000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,5,9,3,4,4,9,3,4,10430.402451557
10283,1,1,3,104855,1,2017,3,18,2017,3,18,0,1,,2,,,,1,6,8,,,2,1,1,,,,,60000,0,0,0,0,10000,50000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,3,4,9,4,9,3,4,4,9,4,4,10430.402451557
